id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
Pressure Infusion Bag-3000 ml-Reusable	Pressure Infusion Bag Medical TPU Leak Proof- 3000 ML (Reusable)	Product Info The OTICA Pressure Infusion Bag is a high-performance medical device used for rapid infusion of blood and IV fluids during emergencies and critical care situations. Manufactured using premium medical-grade TPU, it ensures durability, flexibility, and complete leak protection throughout infusion procedures. Its pressure-assisted design enables quick and efficient fluid delivery, helping stabilize patients when time is critical. The bag securely attaches to standard IV poles, providing reliable positioning and ease of use for healthcare professionals. It is widely used in hospitals, ICUs, trauma units, ambulances, and emergency response settings, making it an essential medical supply for patient care. &nbsp; Key Features Medical-grade TPU material ensures safe and leak-free infusion Supports rapid blood and fluid delivery in emergencies Pressure-assisted design for controlled infusion flow Secure IV pole attachment for stable positioning Suitable for hospitals, ICUs, ambulances, and clinics Essential emergency medical supply for fast patient stabilization	in_stock	https://oticamart.com/au/pressure-infusion-bag-medical-tpu-leak.html?size=3000+ml	87.13 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/71epidii_1l.jpg, https://oticamart.com/media/catalog/product/7/1/71pihixangl.jpg, https://oticamart.com/media/catalog/product/7/1/718ylv-bpjl.jpg	new	no		3000 ml			adult		https://oticamart.com/media/catalog/product/6/1/61c2yqmcfbl.jpg		Pressure Infusion Bag	yes	0
Pressure Infusion Bag-1000 ml-Disposable	Pressure Infusion Bag Medical TPU Leak Proof- 1000 ML (Disposable)	Product Info The OTICA Pressure Infusion Bag is a high-performance medical device used for rapid infusion of blood and IV fluids during emergencies and critical care situations. Manufactured using premium medical-grade TPU, it ensures durability, flexibility, and complete leak protection throughout infusion procedures. Its pressure-assisted design enables quick and efficient fluid delivery, helping stabilize patients when time is critical. The bag securely attaches to standard IV poles, providing reliable positioning and ease of use for healthcare professionals. It is widely used in hospitals, ICUs, trauma units, ambulances, and emergency response settings, making it an essential medical supply for patient care. &nbsp; Key Features Medical-grade TPU material ensures safe and leak-free infusion Supports rapid blood and fluid delivery in emergencies Pressure-assisted design for controlled infusion flow Secure IV pole attachment for stable positioning Suitable for hospitals, ICUs, ambulances, and clinics Essential emergency medical supply for fast patient stabilization	in_stock	https://oticamart.com/au/pressure-infusion-bag-medical-tpu-leak.html?size=1000+ml	67.77 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/71epidii_1l._sl1500__4.jpg, https://oticamart.com/media/catalog/product/6/1/61h-tutebql._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71wgkcuzmhl._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61obgpi7lol._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71lfapsstkl._sl1500_.jpg	new	no		1000 ml			adult		https://oticamart.com/media/catalog/product/7/1/71tapxa9lvl._sl1500_.jpg		Pressure Infusion Bag	yes	0
Pressure Infusion Bag-1000 ml-Reusable	Pressure Infusion Bag Medical TPU Leak Proof- 1000 ML (Reusable)	Product Info The OTICA Pressure Infusion Bag is a high-performance medical device used for rapid infusion of blood and IV fluids during emergencies and critical care situations. Manufactured using premium medical-grade TPU, it ensures durability, flexibility, and complete leak protection throughout infusion procedures. Its pressure-assisted design enables quick and efficient fluid delivery, helping stabilize patients when time is critical. The bag securely attaches to standard IV poles, providing reliable positioning and ease of use for healthcare professionals. It is widely used in hospitals, ICUs, trauma units, ambulances, and emergency response settings, making it an essential medical supply for patient care. &nbsp; Key Features Medical-grade TPU material ensures safe and leak-free infusion Supports rapid blood and fluid delivery in emergencies Pressure-assisted design for controlled infusion flow Secure IV pole attachment for stable positioning Suitable for hospitals, ICUs, ambulances, and clinics Essential emergency medical supply for fast patient stabilization	in_stock	https://oticamart.com/au/pressure-infusion-bag-medical-tpu-leak.html?size=1000+ml	69.14 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/71yiiuqahol._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71gy_cmpmvl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71epidii_1l._sl1500__3.jpg	new	no		1000 ml			adult		https://oticamart.com/media/catalog/product/6/1/6160atd4mhl._sl1500_.jpg		Pressure Infusion Bag	yes	0
Pressure Infusion Bag-500 ml-Disposable	Pressure Infusion Bag Medical TPU Leak Proof- 500 ML (Disposable)	Product Info The OTICA Pressure Infusion Bag is a high-performance medical device used for rapid infusion of blood and IV fluids during emergencies and critical care situations. Manufactured using premium medical-grade TPU, it ensures durability, flexibility, and complete leak protection throughout infusion procedures. Its pressure-assisted design enables quick and efficient fluid delivery, helping stabilize patients when time is critical. The bag securely attaches to standard IV poles, providing reliable positioning and ease of use for healthcare professionals. It is widely used in hospitals, ICUs, trauma units, ambulances, and emergency response settings, making it an essential medical supply for patient care. &nbsp; Key Features Medical-grade TPU material ensures safe and leak-free infusion Supports rapid blood and fluid delivery in emergencies Pressure-assisted design for controlled infusion flow Secure IV pole attachment for stable positioning Suitable for hospitals, ICUs, ambulances, and clinics Essential emergency medical supply for fast patient stabilization	in_stock	https://oticamart.com/au/pressure-infusion-bag-medical-tpu-leak.html?size=500+ml	38.73 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/71epidii_1l._sl1500__2.jpg, https://oticamart.com/media/catalog/product/6/1/61o8qk0c9ml._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61fd422-irl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71xcz-gubgl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71mqmqzjcml._sl1500_.jpg	new	no		500 ml			adult		https://oticamart.com/media/catalog/product/6/1/61une9gk-zl._sl1500_.jpg		Pressure Infusion Bag	yes	0
Pressure Infusion Bag-500 ml-Reusable	Pressure Infusion Bag Medical TPU Leak Proof- 500 ML (Reusable)	Product Info The OTICA Pressure Infusion Bag is a high-performance medical device used for rapid infusion of blood and IV fluids during emergencies and critical care situations. Manufactured using premium medical-grade TPU, it ensures durability, flexibility, and complete leak protection throughout infusion procedures. Its pressure-assisted design enables quick and efficient fluid delivery, helping stabilize patients when time is critical. The bag securely attaches to standard IV poles, providing reliable positioning and ease of use for healthcare professionals. It is widely used in hospitals, ICUs, trauma units, ambulances, and emergency response settings, making it an essential medical supply for patient care. &nbsp; Key Features Medical-grade TPU material ensures safe and leak-free infusion Supports rapid blood and fluid delivery in emergencies Pressure-assisted design for controlled infusion flow Secure IV pole attachment for stable positioning Suitable for hospitals, ICUs, ambulances, and clinics Essential emergency medical supply for fast patient stabilization	in_stock	https://oticamart.com/au/pressure-infusion-bag-medical-tpu-leak.html?size=500+ml	39.50 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/61lar9iogvl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71xslpb7uzl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71pk0mojtgl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71epidii_1l._sl1500__1.jpg	new	no		500 ml			adult		https://oticamart.com/media/catalog/product/6/1/61se3udtp0l._sl1500__1.jpg		Pressure Infusion Bag	yes	0
OTICA Height Measuring Stadiometer (White)	Height Measuring Scale 210 cm Freestanding Stadiometer for Adults & Children- White	Product Info The OTICA Height Measuring Scale 210 cm is a reliable and professional stadiometer built for accurate height measurement in both adults and children. Designed for standalone use, it provides precise readings without the need for a weighing scale, making it ideal for medical, fitness, and institutional environments. With a measuring range of up to 210 cm, the scale features clear, high-contrast markings that ensure easy readability and consistent results. Its freestanding structure offers excellent stability during use, supporting accurate posture alignment for dependable measurements. Constructed with a durable white body, the stadiometer is built to withstand daily use in hospitals, clinics, schools, gyms, and health screening centers. Simple to use and maintain, it is also suitable for home health monitoring. Trusted by doctors, nurses, and fitness professionals, the OTICA Height Measuring Scale is a practical and efficient solution for routine height assessment. &nbsp; Key Features Measures height accurately up to 210 cm Suitable for both adults and children Clear, easy-to-read height markings Stable design ensures reliable measurements Ideal for hospitals, clinics, schools, and gyms Supports medical, fitness, and health screenings	in_stock	https://oticamart.com/au/height-measuring-scale-210-cm-freestanding-white.html	32.90 AUD				OTICA	https://oticamart.com/media/catalog/product/8/1/81ifocfhdcl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81qnadzfqwl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71hxjpuuldl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81wgq4syipl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81v_mid24gl._sl1500_.jpg, https://oticamart.com/media/catalog/product/8/1/81fau4bybsl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/7/1/71tl0i8ojml._sl1500_.jpg		OTICA Height Measuring Stadiometer (White)	yes	0
Infantometer Baby Height Measurement-18"x10"x5"	Infantometer Baby Height Measurement Scale for Infant & Child (18’’ x 10’’ x 5")	Product Info The OTICA Infantometer for Baby Height Measurement is a reliable and precise tool designed for accurate length assessment of infants and young children. Built for professional pediatric use, it features a clear dual-scale display in centimeters and inches, allowing quick and error-free readings. With a measuring range of 0–91 cm and fine 0.1 cm graduations, this infantometer delivers high precision with an accuracy of ±0.1 cm—ideal for monitoring early growth and development. The flat measuring surface allows babies to lie comfortably, ensuring correct posture during measurement. Safety is a top priority: the infantometer is designed with smooth surfaces and rounded edges to prevent injury. Made from durable, easy-to-clean materials, it supports repeated use in hospitals, clinics, maternity wards, and community health centers. OTICA Infantometer is a dependable solution for accurate, safe, and efficient infant height measurement. &nbsp; Key Features Accurate infant height measurement for pediatric and neonatal use Dual measurement scale in centimeters and inches Wide measuring range from 0 to 91 cm (0–36 inches) High accuracy of ±0.1 cm for reliable growth tracking Smooth, flat surface allows babies to lie comfortably Rounded edges ensure complete baby safety	in_stock	https://oticamart.com/au/infantometer-baby-height-measurement-scale-infant-infantometer-baby-height-measurement.html?size=18%E2%80%99%E2%80%99+x+10%E2%80%99%E2%80%99+x+5%22	26.11 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/71nd3nql0ml.jpg, https://oticamart.com/media/catalog/product/6/1/61xkugouc-l.jpg, https://oticamart.com/media/catalog/product/7/1/71qb_hx68jl.jpg, https://oticamart.com/media/catalog/product/7/1/71swbpf2ytl.jpg, https://oticamart.com/media/catalog/product/6/1/61xk7st8zsl.jpg	new	no		18’’ x 10’’ x 5"			adult		https://oticamart.com/media/catalog/product/6/1/61uplav_6pl.jpg		Infantometer for Baby Height Measurement	yes	0
Infantometer Baby Height Measurement-18"x5"x5"	Infantometer Baby Height Measurement Scale for Infant & Child (18’’ x 5’’ x 5")	Product Info The OTICA Infantometer for Baby Height Measurement is a reliable and precise tool designed for accurate length assessment of infants and young children. Built for professional pediatric use, it features a clear dual-scale display in centimeters and inches, allowing quick and error-free readings. With a measuring range of 0–91 cm and fine 0.1 cm graduations, this infantometer delivers high precision with an accuracy of ±0.1 cm—ideal for monitoring early growth and development. The flat measuring surface allows babies to lie comfortably, ensuring correct posture during measurement. Safety is a top priority: the infantometer is designed with smooth surfaces and rounded edges to prevent injury. Made from durable, easy-to-clean materials, it supports repeated use in hospitals, clinics, maternity wards, and community health centers. OTICA Infantometer is a dependable solution for accurate, safe, and efficient infant height measurement. &nbsp; Key Features Accurate infant height measurement for pediatric and neonatal use Dual measurement scale in centimeters and inches Wide measuring range from 0 to 91 cm (0–36 inches) High accuracy of ±0.1 cm for reliable growth tracking Smooth, flat surface allows babies to lie comfortably Rounded edges ensure complete baby safety	in_stock	https://oticamart.com/au/infantometer-baby-height-measurement-scale-infant-infantometer-baby-height-measurement.html?size=18%E2%80%99%E2%80%99+x+5%E2%80%99%E2%80%99+x+5%22	15.49 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/7168pgiravl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61kte5wpmfl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/711w45gfbsl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71qmsjaza1l._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61iytkr2sql._sl1500_.jpg	new	no		18’’ x 5’’ x 5"			adult		https://oticamart.com/media/catalog/product/6/1/613rkhv3-5l._sl1500_.jpg		Infantometer for Baby Height Measurement	yes	0
Infantometer Baby Height Measurement-18"x7" x5"	Infantometer Baby Height Measurement Scale for Infant & Child (18’’ x 7’’ x 5")	Product Info The OTICA Infantometer for Baby Height Measurement is a reliable and precise tool designed for accurate length assessment of infants and young children. Built for professional pediatric use, it features a clear dual-scale display in centimeters and inches, allowing quick and error-free readings. With a measuring range of 0–91 cm and fine 0.1 cm graduations, this infantometer delivers high precision with an accuracy of ±0.1 cm—ideal for monitoring early growth and development. The flat measuring surface allows babies to lie comfortably, ensuring correct posture during measurement. Safety is a top priority: the infantometer is designed with smooth surfaces and rounded edges to prevent injury. Made from durable, easy-to-clean materials, it supports repeated use in hospitals, clinics, maternity wards, and community health centers. OTICA Infantometer is a dependable solution for accurate, safe, and efficient infant height measurement. &nbsp; Key Features Accurate infant height measurement for pediatric and neonatal use Dual measurement scale in centimeters and inches Wide measuring range from 0 to 91 cm (0–36 inches) High accuracy of ±0.1 cm for reliable growth tracking Smooth, flat surface allows babies to lie comfortably Rounded edges ensure complete baby safety	in_stock	https://oticamart.com/au/infantometer-baby-height-measurement-scale-infant-infantometer-baby-height-measurement.html?size=18%E2%80%99%E2%80%99+x+7%E2%80%99%E2%80%99+x+5%22	19.47 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/610hguxy0xl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/713gfenqajl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71-kc1eb0xl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/71fytbmrjwl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/6/1/61xk7st8zsl._sl1500__1.jpg	new	no		18’’ x 7’’ x 5"			adult		https://oticamart.com/media/catalog/product/6/1/61kxwwrqjal._sl1500__1.jpg		Infantometer for Baby Height Measurement	yes	0
Modular Infantometer	Modular Infantometer Height Measuring Scale	Product Info The OTICA Modular Infantometer Height Measuring Scale is engineered for precise and comfortable infant length assessment in medical and healthcare environments. Designed for newborns and infants up to 100 cm, it features a dual measurement scale in centimeters and inches for fast, direct readings. The smooth, baby-safe surface allows infants to lie comfortably during measurement, ensuring accuracy and ease of use. Its modular, foldable construction supports effortless storage and portability, making it suitable for hospitals, pediatric clinics, vaccination centers, and field health programs. Crafted from durable materials, the infantometer offers long service life, hygienic maintenance, and reliable performance for daily clinical use. &nbsp; Key Features Accurate infant length measurement up to 100 cm Dual scale with clear readings in cm and inches Foldable modular design for easy storage and transport Durable construction ensures long-term reliability Ideal for hospitals, clinics, and immunization programs Smooth, baby-safe surface for comfortable positioning	in_stock	https://oticamart.com/au/modular-infantometer-height-measuring-scale.html	36.86 AUD				OTICA	https://oticamart.com/media/catalog/product/5/1/51dgwm-ayil._sl1500_.jpg, https://oticamart.com/media/catalog/product/5/1/514lt67kgyl._sl1500_.jpg, https://oticamart.com/media/catalog/product/6/1/61k0rdd1t5l._sl1500_.jpg, https://oticamart.com/media/catalog/product/5/1/51lmfsfu0cl._sl1500_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/5/1/51p1twp1hbl._sl1280_.jpg		Modular Infantometer	yes	0
Stainless Steel Instrument Tray with Lid-12"x15"	Stainless Steel Instrument Tray with Lid Medical - 12 x 15 x 1.5 Inch	Product Info The OTICA Instrument Tray with Lid is a high-quality medical accessory crafted from premium stainless steel to meet strict hospital and surgical standards. Designed for daily professional use, it offers excellent corrosion resistance, strength, and long-term durability even after repeated sterilization cycles. The smooth, polished surface allows easy cleaning and autoclave sterilization, ensuring optimal hygiene. Its secure lid helps protect surgical instruments from dust, moisture, and contamination before and after procedures. Perfectly sized to organize forceps, scissors, scalpels, needle holders, and other surgical tools, this tray is widely used in operation theatres, clinics, dental practices, laboratories, and emergency setups. OTICA delivers reliable quality trusted by healthcare professionals worldwide. &nbsp; Key Features Premium stainless steel construction for medical-grade durability Corrosion-resistant design suitable for repeated sterilization Secure fitted lid prevents dust and contamination Ideal for surgical, dental, and clinical instrument storage Perfect size for organizing multiple surgical tools Suitable for hospitals, clinics, labs, and first-aid kits	in_stock	https://oticamart.com/au/stainless-steel-instrument-tray-lid-medical.html?size=12+x+15+inch	15.47 AUD				OTICA	https://oticamart.com/media/catalog/product/7/1/71qa9umneal._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/6133wn02lpl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71fono9dcbl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/715zjy5-2hl._sl1500__1__8.jpg	new	no		12 x 15 Inch			adult		https://oticamart.com/media/catalog/product/7/1/71wg4pxmdml._sl1500__1_.jpg		Stainless Steel Instrument Tray with Lid	yes	0
Stainless Steel Instrument Tray with Lid-12" x 8"	Stainless Steel Instrument Tray with Lid Medical - 12 x 8 x 1.5 Inch	Product Info The OTICA Instrument Tray with Lid is a high-quality medical accessory crafted from premium stainless steel to meet strict hospital and surgical standards. Designed for daily professional use, it offers excellent corrosion resistance, strength, and long-term durability even after repeated sterilization cycles. The smooth, polished surface allows easy cleaning and autoclave sterilization, ensuring optimal hygiene. Its secure lid helps protect surgical instruments from dust, moisture, and contamination before and after procedures. Perfectly sized to organize forceps, scissors, scalpels, needle holders, and other surgical tools, this tray is widely used in operation theatres, clinics, dental practices, laboratories, and emergency setups. OTICA delivers reliable quality trusted by healthcare professionals worldwide. &nbsp; Key Features Premium stainless steel construction for medical-grade durability Corrosion-resistant design suitable for repeated sterilization Secure fitted lid prevents dust and contamination Ideal for surgical, dental, and clinical instrument storage Perfect size for organizing multiple surgical tools Suitable for hospitals, clinics, labs, and first-aid kits	in_stock	https://oticamart.com/au/stainless-steel-instrument-tray-lid-medical.html?size=12+x+8+inch	13.54 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/61ku9b2nmwl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71qvc058oel._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/7197c2l6rll._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/715zjy5-2hl._sl1500__1_.jpg	new	no		12 x 8 Inch			adult		https://oticamart.com/media/catalog/product/7/1/71ey2izak_l._sl1500__1_.jpg		Stainless Steel Instrument Tray with Lid	yes	0
Stainless Steel Instrument Tray with Lid-11" x 7"	Stainless Steel Instrument Tray with Lid Medical - 11 x 7 x 1.5 Inch	Product Info The OTICA Instrument Tray with Lid is a high-quality medical accessory crafted from premium stainless steel to meet strict hospital and surgical standards. Designed for daily professional use, it offers excellent corrosion resistance, strength, and long-term durability even after repeated sterilization cycles. The smooth, polished surface allows easy cleaning and autoclave sterilization, ensuring optimal hygiene. Its secure lid helps protect surgical instruments from dust, moisture, and contamination before and after procedures. Perfectly sized to organize forceps, scissors, scalpels, needle holders, and other surgical tools, this tray is widely used in operation theatres, clinics, dental practices, laboratories, and emergency setups. OTICA delivers reliable quality trusted by healthcare professionals worldwide. &nbsp; Key Features Premium stainless steel construction for medical-grade durability Corrosion-resistant design suitable for repeated sterilization Secure fitted lid prevents dust and contamination Ideal for surgical, dental, and clinical instrument storage Perfect size for organizing multiple surgical tools Suitable for hospitals, clinics, labs, and first-aid kits	in_stock	https://oticamart.com/au/stainless-steel-instrument-tray-lid-medical.html?size=11+x+7+inch	13.54 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/619pth3ivfl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71bpgkttjzl._sl1500__1__1.jpg, https://oticamart.com/media/catalog/product/7/1/71g13qy_eyl._sl1500__1.jpg, https://oticamart.com/media/catalog/product/7/1/715zjy5-2hl._sl1500__1__1.jpg	new	no		11 x 7 Inch			adult		https://oticamart.com/media/catalog/product/7/1/71_4o0q2arl._sl1500_.jpg		Stainless Steel Instrument Tray with Lid	yes	0
Stainless Steel Instrument Tray with Lid-10"x12"	Stainless Steel Instrument Tray with Lid Medical - 10 x 12 x 1.5 Inch	Product Info The OTICA Instrument Tray with Lid is a high-quality medical accessory crafted from premium stainless steel to meet strict hospital and surgical standards. Designed for daily professional use, it offers excellent corrosion resistance, strength, and long-term durability even after repeated sterilization cycles. The smooth, polished surface allows easy cleaning and autoclave sterilization, ensuring optimal hygiene. Its secure lid helps protect surgical instruments from dust, moisture, and contamination before and after procedures. Perfectly sized to organize forceps, scissors, scalpels, needle holders, and other surgical tools, this tray is widely used in operation theatres, clinics, dental practices, laboratories, and emergency setups. OTICA delivers reliable quality trusted by healthcare professionals worldwide. &nbsp; Key Features Premium stainless steel construction for medical-grade durability Corrosion-resistant design suitable for repeated sterilization Secure fitted lid prevents dust and contamination Ideal for surgical, dental, and clinical instrument storage Perfect size for organizing multiple surgical tools Suitable for hospitals, clinics, labs, and first-aid kits	in_stock	https://oticamart.com/au/stainless-steel-instrument-tray-lid-medical.html?size=10+x+12+inch	13.54 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/61vklgwkfzl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71majt97bul._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/71q6c35r4vl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/715zjy5-2hl._sl1500__1__2.jpg	new	no		10 x 12 Inch			adult		https://oticamart.com/media/catalog/product/7/1/711yrumqlul._sl1500__1_.jpg		Stainless Steel Instrument Tray with Lid	yes	0
Stainless Steel Instrument Tray with Lid-9" x 6"	Stainless Steel Instrument Tray with Lid Medical - 9 x 6 x 1.5 Inch	Product Info The OTICA Instrument Tray with Lid is a high-quality medical accessory crafted from premium stainless steel to meet strict hospital and surgical standards. Designed for daily professional use, it offers excellent corrosion resistance, strength, and long-term durability even after repeated sterilization cycles. The smooth, polished surface allows easy cleaning and autoclave sterilization, ensuring optimal hygiene. Its secure lid helps protect surgical instruments from dust, moisture, and contamination before and after procedures. Perfectly sized to organize forceps, scissors, scalpels, needle holders, and other surgical tools, this tray is widely used in operation theatres, clinics, dental practices, laboratories, and emergency setups. OTICA delivers reliable quality trusted by healthcare professionals worldwide. &nbsp; Key Features Premium stainless steel construction for medical-grade durability Corrosion-resistant design suitable for repeated sterilization Secure fitted lid prevents dust and contamination Ideal for surgical, dental, and clinical instrument storage Perfect size for organizing multiple surgical tools Suitable for hospitals, clinics, labs, and first-aid kits	in_stock	https://oticamart.com/au/stainless-steel-instrument-tray-lid-medical.html?size=9+x+6+inch	13.54 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/61pjxvl47ol._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/711lk7e0-3l._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/71xrefflcal._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/715zjy5-2hl._sl1500__1__3.jpg	new	no		9 x 6 Inch			adult		https://oticamart.com/media/catalog/product/7/1/713kwxruszl._sl1500__1_.jpg		Stainless Steel Instrument Tray with Lid	yes	0
Stainless Steel Instrument Tray with Lid-8" x 10"	Stainless Steel Instrument Tray with Lid Medical - 8 x 10 x 1.5 Inch	Product Info The OTICA Instrument Tray with Lid is a high-quality medical accessory crafted from premium stainless steel to meet strict hospital and surgical standards. Designed for daily professional use, it offers excellent corrosion resistance, strength, and long-term durability even after repeated sterilization cycles. The smooth, polished surface allows easy cleaning and autoclave sterilization, ensuring optimal hygiene. Its secure lid helps protect surgical instruments from dust, moisture, and contamination before and after procedures. Perfectly sized to organize forceps, scissors, scalpels, needle holders, and other surgical tools, this tray is widely used in operation theatres, clinics, dental practices, laboratories, and emergency setups. OTICA delivers reliable quality trusted by healthcare professionals worldwide. &nbsp; Key Features Premium stainless steel construction for medical-grade durability Corrosion-resistant design suitable for repeated sterilization Secure fitted lid prevents dust and contamination Ideal for surgical, dental, and clinical instrument storage Perfect size for organizing multiple surgical tools Suitable for hospitals, clinics, labs, and first-aid kits	in_stock	https://oticamart.com/au/stainless-steel-instrument-tray-lid-medical.html?size=8+x+10+inch	13.54 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/61wmfn_pkol._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71tslbpfjjl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/715vmpzfiyl._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/715zjy5-2hl._sl1500__1__4.jpg	new	no		8 x 10 Inch			adult		https://oticamart.com/media/catalog/product/7/1/71k1gifxcal._sl1500_.jpg		Stainless Steel Instrument Tray with Lid	yes	0
Stainless Steel Instrument Tray with Lid-8" x 6"	Stainless Steel Instrument Tray with Lid Medical - 8 x 6 x 1.5 Inch	Product Info The OTICA Instrument Tray with Lid is a high-quality medical accessory crafted from premium stainless steel to meet strict hospital and surgical standards. Designed for daily professional use, it offers excellent corrosion resistance, strength, and long-term durability even after repeated sterilization cycles. The smooth, polished surface allows easy cleaning and autoclave sterilization, ensuring optimal hygiene. Its secure lid helps protect surgical instruments from dust, moisture, and contamination before and after procedures. Perfectly sized to organize forceps, scissors, scalpels, needle holders, and other surgical tools, this tray is widely used in operation theatres, clinics, dental practices, laboratories, and emergency setups. OTICA delivers reliable quality trusted by healthcare professionals worldwide. &nbsp; Key Features Premium stainless steel construction for medical-grade durability Corrosion-resistant design suitable for repeated sterilization Secure fitted lid prevents dust and contamination Ideal for surgical, dental, and clinical instrument storage Perfect size for organizing multiple surgical tools Suitable for hospitals, clinics, labs, and first-aid kits	in_stock	https://oticamart.com/au/stainless-steel-instrument-tray-lid-medical.html?size=8+x+6+inch	13.54 AUD				OTICA	https://oticamart.com/media/catalog/product/6/1/61vn34evfil._sl1500_.jpg, https://oticamart.com/media/catalog/product/7/1/71vqc4no4fl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/71k3rsnw_fl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/7/1/715zjy5-2hl._sl1500__1__5.jpg	new	no		8 x 6 Inch			adult		https://oticamart.com/media/catalog/product/7/1/7182rouwpsl._sl1500_.jpg		Stainless Steel Instrument Tray with Lid	yes	0
