id	title	description	availability	link	price	sale price	gtin	mpn	brand	additional_image_link	condition	adult	color	size	gender	color	age group	google product category	image link	product type	item group id	identifier exists	sell on google quantity
Philips NIBP 2.5Meter OHPL	NIBP Extension Hose Connector Tube 2.5 Meter Compatible Philips Contec Mindray Multipara Patient Monitors	Product Info The Nibp Extension Hose Connector Tube (2.5 Meter) Is A Professional-Grade Medical Accessory Designed For Extending The Connection Between Non-Invasive Blood Pressure (Nibp) Cuffs And Multipara Patient Monitors. With Its Extra Length And Universal Compatibility, It Is Ideal For Use In Hospitals, Icus, Emergency Wards, And Diagnostic Centers. This Extension Hose Is Fully Compatible With Monitors From Philips, Contec, And Mindray, And Features Standard Nibp Connectors That Securely Attach To Reusable Cuffs And Devices. The 2.5-Meter Length Provides Flexibility In Monitor Placement, Especially In Critical Care Or Mobile Settings. Made From Latex-Free, Kink-Resistant Medical-Grade Material, The Tubing Ensures Leak-Proof Signal Transmission And Supports Consistent And Accurate Bp Readings. Key Features Length : 2.5 Meters – Extended Reach For Bedside And Icu Setups Compatibility : Works With Philips, Contec, Mindray, And Other Major Patient Monitors Application : Connects Reusable Nibp Cuffs To Multiparameter Monitors Material : Latex-Free, Soft, And Medical-Grade Secure Connection : Leak-Resistant Ends With Standard Fittings Durable &amp; Flexible : Designed For Continuous Clinical Use Ideal For : Hospitals, Icus, Ambulances, Mobile Monitoring, And Diagnostic Labs	in_stock	https://oticamart.com/us/nibp-extension-hose-connector-tube-2-5-meter-compatible-philips-contec.html	12.12 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/n/i/nibp-2-5-meter.jpg		Philips NIBP 2.5Meter OHPL	yes	1000
Multipara Monitor Wall MS Mount Stand	Multipara Patient Monitor Wall Stand Universal Trolley for Contec, BPL, Edan, GE, Nidek & Philips	Product Info The Universal Patient Monitor Stand Is A Robust And Mobile Mounting Solution For Multiparameter Patient Monitors Used In Hospitals, Icus, Emergency Rooms, And Diagnostic Centers. Crafted For Universal Compatibility, This Stand Works Seamlessly With Monitors From Trusted Brands Including Contec, Bpl, Ge, Edan, Mindray, Philips, Nidek, Yonker, And Comen. Built With Heavy-Duty Metal Construction, This Stand Ensures Maximum Stability And Safety For Your Monitor During Continuous Use. Its Adjustable Height And Tilting Tray Platform Offer Ergonomic Viewing Angles For Healthcare Professionals, While The Smooth-Rolling Wheels With Brakes Provide Easy Mobility And Secure Placement. Designed For Convenience, The Stand Features An Integrated Basket For Accessories, Cable Management Hooks, And A Compact Footprint That Fits Easily Into Any Clinical Environment. Key Features Universal Compatibility : Supports Multipara Monitors From Contec, Bpl, Ge, Edan, Mindray, Nidek, Philips, Yonker, Comen &amp; More Strong Metal Frame : Durable And Rust-Resistant For Hospital-Grade Reliability Height Adjustable : Customize To Preferred Working Height Lockable Castor Wheels : Easy Mobility With Safety Locking Brakes Accessory Basket &amp; Hooks : Organize Probes, Cuffs, Power Cords, Etc. Stable &amp; Compact Base : Secure Stand Without Taking Up Excess Floor Space Ideal For : Hospitals, Icus, Emergency Departments, Clinics, And Nursing Homes	in_stock	https://oticamart.com/us/patient-monitor-stand-universal-trolley-compatible-contec-bpl-edan-ge.html	19.30 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/m/u/multipara-monitor-wall-ms-mount-stand.jpg		Multipara Monitor Wall MS Mount Stand	yes	1000
Skin Marker-( Pack Of 3) OHPL	Skin Marker Ruler Surgical Stencil Pen & Tattoo Measuring Tool Set (Pack Of 3)	Product Info The Skin Marker With Ruler Set Is A Professional-Grade Tool Kit Designed For Accurate And Sterile Skin Marking Before Surgical Procedures, Cosmetic Treatments, Or Tattoo Applications. Each Marker Pen Is Equipped With Fine-Point, Non-Toxic Ink That Marks Clearly Without Smudging Or Fading During Prepping Or Cleaning. This Set Includes A Flexible Measuring Ruler For Precise Line And Angle Guidance, Helping Medical Professionals And Artists Maintain Symmetry And Accuracy. Ideal For Surgeons, Dermatologists, Tattoo Artists, And Cosmetic Professionals. Each Pack Includes 3 Skin Marker Pens With Sterile Caps And Disposable Measuring Rulers, Making It A Hygienic And Essential Part Of Any Clinical Or Artistic Toolset. Key Features Pack Of 3 : Includes 3 Surgical Skin Marker Pens + 3 Measuring Rulers Sterile &amp; Safe : Individually Sealed For Hygienic Medical Use Non-Toxic Ink : Safe For Skin Contact, Easy To See, Doesn’T Smear Precise Tip : Fine Tip For Detailed, Controlled Marking Ruler Included : Flexible Ruler Aids In Exact Spacing And Measurements Multi-Purpose Use : Surgical Prep, Cosmetic Procedures, Tattoo Design, Dermatology Disposable After Use : Maintains Hygiene And Reduces Cross-Contamination Risk	in_stock	https://oticamart.com/us/skin-marker-ruler-surgical-stencil-pen-tattoo-measuring-tool.html	22.44 USD				OTICA	https://oticamart.com/media/catalog/product/6/1/61hg549msgl._sl1500__1_1_.jpg, https://oticamart.com/media/catalog/product/6/1/61iqztivgjl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61o3bxg2u-l._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61g7m9dekol._sl1500__1_1_.jpg, https://oticamart.com/media/catalog/product/6/1/61nngwdkicl._sl1500__1_.jpg, https://oticamart.com/media/catalog/product/6/1/61yarrajewl._sl1500__1_1_.jpg, https://oticamart.com/media/catalog/product/4/1/41kdudlxbpl._sl1000__1_.jpg	new	no					adult		https://oticamart.com/media/catalog/product/s/k/skin-marker-pack-of-3-ohpl.jpg		Skin Marker-( Pack Of 3) OHPL	yes	5
Metal Back Rest Heavy Duty OHPL	Adjustable Hospital Metal Back Rest Foldable & Portable Support Bedridden Patients 55cm x 70cm Heavy Duty	Product Info The Adjustable Hospital Metal Back Rest (55Cm X 70Cm) Is A Versatile And Ergonomic Support System Designed To Help Bedridden Patients Sit Up Comfortably In Bed. Built With A Sturdy Metal Frame And Breathable Mesh Fabric, It Offers Reliable Posture Support For Patients During Meals, Reading, Watching Tv, Or Medical Care Routines. This Backrest Features A Multi-Position Reclining Mechanism, Allowing Users Or Caregivers To Adjust The Angle According To Comfort Or Medical Need. The Foldable And Portable Design Makes It Easy To Move, Store, Or Travel With—An Ideal Choice For Home Care, Hospitals, And Elder Care Facilities. Its Durable Build Ensures Long-Term Use, While The Lightweight Structure Makes It Easy To Handle. A Must-Have Item For Patients Recovering From Surgery, Seniors, Or Individuals With Limited Mobility. Key Features Size : 55Cm X 70Cm – Suitable For Most Single And Hospital Beds Adjustable Recline Angles : Multi-Level Incline For Personalized Comfort Foldable Design : Easy To Store And Carry When Not In Use Sturdy Metal Frame : Strong, Rust-Resistant Construction Breathable Mesh Fabric : Comfortable Support, Reduces Sweating Easy To Clean : Wipeable Surface For Hygiene Maintenance Ideal For : Bedridden Patients, Elderly Care, Post-Surgery Recovery, Home Use	in_stock	https://oticamart.com/us/adjustable-hospital-metal-back-rest-foldable-portable-support-bedridden.html	29.11 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/m/e/metal-back-rest-heavy-duty-ohpl-waifu2x-photo-noise2-scale.png		Metal Back Rest Heavy Duty OHPL	yes	1000
Yuwell 7E-A Single Bottle Suction OHPL	Yuwell 7E-A Portable Phlegm Suction Unit 16 LPM Maintenance Free Pump 1000 ML Polycarbonate Jar	Product Info The Yuwell 7E-A Suction Machine Is A Compact And Portable Solution For Respiratory Suction Needs, Delivering Consistent Performance With Its 16 Lpm (Liters Per Minute) Flow Capacity. Designed For Use In Home Care, Ambulances, And Medical Institutions, It Helps Effectively Clear Airways By Removing Mucus, Blood, Or Other Secretions. This Model Is Maintenance-Free, Equipped With An Oil-Free Piston Pump For Reliable Operation Without Routine Upkeep. The Included 1000 Ml Polycarbonate Jar Is Durable, Autoclavable, And Designed For Easy Cleaning And Re-Use. With Its Lightweight Body, Ergonomic Handle, And Quiet Operation, The 7E-A Is Perfect For Both Stationary And Mobile Applications. Key Features Suction Capacity : 16 Lpm – Efficient For Clearing Airways Maintenance-Free : Oil-Free Piston Pump Design Collection Jar : 1000 Ml Polycarbonate Jar, Autoclavable &amp; Shatter-Resistant Portable Design : Lightweight With Handle For Easy Transport Power Source : Operates On Standard Electrical Supply (Ac) Quiet Operation : Low Noise Level For Patient Comfort Safe &amp; Hygienic : Overflow Protection And Anti-Backflow Design Applications : Respiratory Care, Post-Surgical Drainage, Emergency Suction	in_stock	https://oticamart.com/us/yuwell-7e-portable-phlegm-suction-unit-16-lpm-capacity-maintenance.html	64.31 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/y/u/yuwell-7-e-a-single-bottle-suction.jpg		Yuwell 7E-A Single Bottle Suction OHPL	yes	1000
Braun Tips 20 Psc OHPL	Thermoscan Ear Thermometer Lens Filters Disposable Covers Hygienic Accurate Readings - Pack of 20	Product Info The Thermoscan Ear Thermometer Lens Filters Offer A Hygienic And Reliable Solution For Maintaining Accuracy During Every Temperature Check. Each Filter Is Made From High-Quality, Bpa-Free, Latex-Free Material And Is Designed To Fit Securely On Most Digital Ear Thermometers, Including Popular Brands Like Braun Thermoscan. These Single-Use Covers Reduce The Risk Of Cross-Contamination, Especially In Multi-Patient Or Family Settings. Easy To Apply And Remove, The Filters Do Not Compromise The Thermometer’S Infrared Sensor Accuracy, Ensuring Precise And Consistent Temperature Readings Every Time. Ideal For Use In Homes, Hospitals, Pediatric Clinics, And Schools, This Pack Of 20 Filters Ensures You’Re Always Prepared For Safe Temperature Monitoring. Key Features Pack Of 20 Filters : Individually Dispensed, Hygienic Lens Covers Universal Fit : Compatible With Braun Thermoscan And Other Ear Thermometers Single-Use Design : Prevents Cross-Infection And Ensures Cleanliness Safe Materials : Bpa-Free And Latex-Free For Sensitive Skin No Impact On Accuracy : Maintains Precise Infrared Sensor Readings Quick &amp; Easy Application : Snap-On Design For Fast Replacement	in_stock	https://oticamart.com/us/thermoscan-ear-thermometer-lens-filters-pack-20-disposable-covers-hygienic.html	3.02 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/b/r/braun-tips-20-psc.jpg		Braun Tips 20 Psc OHPL	yes	999
Metal Back Rest Std OHPL	Adjustable Hospital Metal Back Rest Foldable & Portable Support Bedridden Patients 55cm x 55cm	Product Info The Adjustable Hospital Metal Back Rest (55Cm X 55Cm) Is A Versatile And Ergonomic Support System Designed To Help Bedridden Patients Sit Up Comfortably In Bed. Built With A Sturdy Metal Frame And Breathable Mesh Fabric, It Offers Reliable Posture Support For Patients During Meals, Reading, Watching Tv, Or Medical Care Routines. This Backrest Features A Multi-Position Reclining Mechanism, Allowing Users Or Caregivers To Adjust The Angle According To Comfort Or Medical Need. The Foldable And Portable Design Makes It Easy To Move, Store, Or Travel With—An Ideal Choice For Home Care, Hospitals, And Elder Care Facilities. Its Durable Build Ensures Long-Term Use, While The Lightweight Structure Makes It Easy To Handle. A Must-Have Item For Patients Recovering From Surgery, Seniors, Or Individuals With Limited Mobility. Key Features Size : 55Cm X 55Cm – Suitable For Most Single And Hospital Beds Adjustable Recline Angles : Multi-Level Incline For Personalized Comfort Foldable Design : Easy To Store And Carry When Not In Use Sturdy Metal Frame : Strong, Rust-Resistant Construction Breathable Mesh Fabric : Comfortable Support, Reduces Sweating Easy To Clean : Wipeable Surface For Hygiene Maintenance Ideal For : Bedridden Patients, Elderly Care, Post-Surgery Recovery, Home Use	in_stock	https://oticamart.com/us/adjustable-hospital-metal-back-rest-foldable-portable-support-bedridden-2.html	21.83 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/m/e/metal-back-rest-heavy-duty-ohpl-waifu2x-photo-noise2-scale_1_.png		Metal Back Rest Std OHPL	yes	1000
Farbric Back Rest OHPL	Adjustable Hospital Fabric Back Rest Foldable & Portable Support Bedridden Patients 35cm x 65cm	Product Info The Adjustable Hospital Fabric Back Rest (35Cm X 65Cm)) Is A Compact And Portable Support Solution For Patients Confined To Bed Due To Illness, Surgery, Or Age-Related Mobility Challenges. Designed To Fit Comfortably On Most Single Beds, This Backrest Helps Patients Sit Upright For Meals, Reading, Watching Tv, Or Medical Care. It Features Multiple Incline Settings, Allowing Caregivers Or Users To Adjust The Backrest Angle As Needed For Maximum Comfort. The Sturdy Metal Frame Combined With Strong, Breathable Fabric Support Ensures Durability While Providing A Soft Surface For Extended Use. Its Foldable And Lightweight Design Makes It Easy To Transport, Store, Or Move Between Rooms—Making It A Practical Solution For Home Care, Hospitals, And Elder Care Facilities. Key Features Size : 35Cm X 65Cm – Compact And Space-Saving Adjustable Reclining Angles : Multi-Level Incline For User Comfort Material : Sturdy Metal Frame With Durable, Breathable Fabric Back Foldable &amp; Portable : Lightweight Design For Storage And Mobility Easy To Use : No Tools Required For Setup Or Adjustment Multi-Use : Suitable For Eating, Reading, Resting, And Patient Care Ideal For : Bedridden Patients, Elderly, Post-Surgery Recovery, Home Care	in_stock	https://oticamart.com/us/adjustable-hospital-fabric-back-rest-foldable-portable-support-bedridden.html	12.12 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/f/a/farbric-back-rest-ohpl-waifu2x-photo-noise2-scale.png		Farbric Back Rest OHPL	yes	1000
CMS 5100 Pediatric OHPL+	CMS 5100 Patient Monitor Pediatric Accessories Measures SpO2 Heart Rate BP Temperature Hospital Grade Vital Signs	Product Info The Cms 5100 Patient Monitor Is A Reliable, Hospital-Grade Vital Signs Monitor Engineered To Deliver Real-Time, Accurate Measurements Of Key Physiological Parameters, Including Spo2, Heart Rate (Pulse), Non-Invasive Blood Pressure (Nibp), And Temperature. Specifically Tailored For Pediatric And Neonatal Care, This Model Includes Dedicated Accessories To Ensure Safe And Precise Monitoring For Young Patients. Its Compact And Portable Design Makes It Ideal For Use In Icus, Pediatric Wards, Emergency Rooms, Ambulances, And Home Care Settings. The Bright Led Display Offers Clear Readings, While The Intuitive Interface Allows Quick Adjustments And Monitoring. Whether For Routine Checks Or Continuous Monitoring, The Cms 5100 Delivers Clinical-Grade Performance Trusted By Healthcare Professionals. What'S Included In The Box 1X Cms 5100 Patient Monitor Unit 1X Pediatric Spo2 Probe 1X Neonatal Nibp Cuff 1X Pediatric Nibp Cuff 1X Temperature Probe 1X Nibp Tube 1X Monitor Cable 1X User Manual Key Features Vital Sign Monitoring : Spo2, Pulse Rate, Nibp (Systolic/Diastolic), And Body Temperature Pediatric-Ready : Includes Neonatal And Pediatric Cuffs And Pediatric Spo2 Probe Easy-To-Use Interface : Simple Operation With User-Friendly Controls Compact &amp; Portable : Lightweight Design For Bedside Or Mobile Use Clear Display : High-Contrast Screen For Quick Reading Visibility Reliable &amp; Accurate : Trusted Technology For Continuous And Spot-Check Monitoring Ideal For : Hospitals, Pediatric Clinics, Home Care, Ambulances, And Emergency Rooms	in_stock	https://oticamart.com/us/cms-5100-patient-monitor-pediatric-accessories-measures-spo2-heart-rate.html	163.82 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/c/m/cms-5100-pediatric-ohpl-waifu2x-photo-noise2-scale.png		CMS 5100 Pediatric OHPL+	yes	1000
Compatible 5100 Stand+	Patient Monitor Stand Custom Wall Mount CMS 5100 Vital Compatible Stand	Product Info The Otica Patient Monitor Stand For Cms 5100 Ensures Secure, Space-Saving Placement Of Your Vital Signs Monitor In Hospitals, Icu Rooms, Emergency Bays, And Clinics. Built From Sturdy Mild Steel, This Fixed Wall-Mount Stand Supports The Cms 5100 With Stability And Ease. The 180-Degree Swivel Function Offers Versatile Viewing Angles For Healthcare Professionals During Patient Care. Easy To Install And Designed For Seamless Integration, This Stand Helps Declutter Bedside Spaces While Optimizing Monitor Placement For Smoother Workflow. Key Features Custom Fit : Designed Exclusively For Use With The Cms 5100 Patient Monitor Heavy-Duty Construction : Made Of Durable Mild Steel For Strength And Longevity 180° Swivel Capability : Offers Flexible Horizontal Rotation For Optimal Viewing Space-Efficient Design : Wall-Mount Setup Frees Valuable Floor Space Clinical-Grade Finish : Comes In A Professional, Hygienic Medical-Grade Coating Easy Installation : Designed For Quick Mounting In Hospital Settings	in_stock	https://oticamart.com/us/patient-monitor-stand-custom-wall-mount-cms-5100-vital-compatible.html	9.70 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/c/o/compatible-5100-stand-waifu2x-photo-noise2-scale.png		Compatible 5100 Stand+	yes	1000
CMS 5100 Adult OHPL+	CMS 5100 Patient Monitor Adult Model Vital Signs SpO2‚ NIBP Pulse & Alarm System	Product Info The Cms 5100 Adult Monitor Is A User-Friendly, Multi-Parameter Vital Signs Monitor Ideal For Adult Patient Care In Hospitals, Clinics, Recovery Rooms, And Home Care Settings. Designed To Deliver Quick And Accurate Readings, It Monitors Spo₂ (Oxygen Saturation), Nibp (Non-Invasive Blood Pressure), And Pulse Rate With High Precision. This Adult-Specific Model Features A High-Resolution Led Display That Clearly Shows Real-Time Vital Parameters And Trend Data. The Compact, Lightweight Build Makes It Easy To Use At The Bedside Or In A Mobile Setting. It Includes An Intelligent Alarm System That Alerts Healthcare Providers In Case Of Abnormal Readings, Ensuring Timely Medical Response. The Device Is Powered By A Long-Lasting Rechargeable Battery, Supporting Uninterrupted Use During Transfers Or Power Fluctuations. Key Features Monitors : Spo₂, Nibp, And Pulse Rate (For Adult Patients) Bright Led Display : Real-Time Waveform And Numeric Data View Portable Design : Lightweight And Ideal For Bedside Or Mobile Care Built-In Alarms : Audio And Visual Alerts For Critical Changes Rechargeable Battery : Long-Lasting Use In Any Care Setting One-Touch Operation : Simple And Intuitive For Staff Or Caregivers Ideal For : Hospitals, Icus, Opds, Ambulances, Clinics, And Home Health Monitoring	in_stock	https://oticamart.com/us/cms-5100-patient-monitor-adult-model-vital-signs-spoa-nibp.html	151.69 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/c/m/cms-5100-adult-ohpl-waifu2x-photo-noise2-scale.png		CMS 5100 Adult OHPL+	yes	1000
Suction White Filter OHPL	Hepa Filter Yuwell Phlegm Suction Machine White Medical Grade Bacterial Compatible Replacement	Product Info The Hepa Filter For Yuwell Phlegm Suction Machine Is A High-Efficiency Replacement Filter That Ensures Optimal Hygiene During Suction Procedures. Designed To Fit Yuwell’S Medical Suction Devices, This White Bacterial Filter Uses Hepa-Grade Filtration Technology To Block Fine Particles, Bacteria, And Infectious Aerosols—Making It Ideal For Hospitals, Clinics, And Home Care Environments. This Medical-Grade Filter Helps Protect Both Patients And Caregivers By Preventing Contamination Of The Internal Components Of The Suction Machine. Easy To Install And Replace, It Plays A Critical Role In Maintaining The Machine’S Suction Efficiency And Prolonging Its Lifespan. Key Features Compatible With Yuwell Suction Machines : Perfect Fit For Yuwell Phlegm Suction Models Medical-Grade Hepa Filtration : Effectively Traps Bacteria And Fine Airborne Particles Protects Machine &amp; Patient : Reduces Risk Of Contamination And Cross-Infection Easy To Replace : Plug-And-Use Design, No Tools Needed Color : White Compact &amp; Lightweight : Easy To Store And Carry With Emergency Kits	in_stock	https://oticamart.com/us/hepa-filter-yuwell-phlegm-suction-machine-white-medical-grade-bacterial.html	4.84 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/s/u/suction-white-filter-ohpl-waifu2x-photo-noise2-scale.png		Suction White Filter OHPL	yes	998
Oxygen Hood-1 Pcs	Oxygen Hood Children & Newborns Adjustable Silicone Neck Seal Comfortable Delivery 20 cm x 22 cm x 22 cm	Product Info The Oxygen Hood For Children &amp; Newborns Is A Clinically Designed Oxygen Delivery Enclosure That Ensures Optimal Respiratory Support For Babies And Toddlers During Treatment. Made With Medical-Grade Materials, This Hood Provides A Gentle And Consistent Oxygen Environment While Maintaining Maximum Comfort. The Adjustable Silicone Neck Part Offers A Soft, Secure Fit That Minimizes Leakage And Ensures The Baby Receives The Intended Oxygen Concentration Without Discomfort Or Irritation. The Transparent Dome Allows For Full Visibility Of The Child’S Face, Enabling Continuous Monitoring By Healthcare Providers Or Caregivers. With Its Ergonomic 20 X 22 X 22 Cm Design, This Oxygen Hood Is Lightweight, Easy To Clean, And Compatible With Most Standard Oxygen Supply Systems. Perfect For Neonatal Icus, Pediatric Wards, And Home-Based Oxygen Therapy. Key Features Comfortable Fit : Adjustable Soft Silicone Neck Collar For Gentle Sealing Child-Safe Design : Ideal For Newborns, Infants, And Small Children Clear Visibility : Transparent Dome Allows Continuous Observation Efficient Oxygen Delivery : Reduces Oxygen Loss And Maintains Flow Concentration Dimensions : 20 Cm (H) × 22 Cm (L) × 22 Cm (W) Lightweight &amp; Portable : Easy To Move And Set Up At Bedside Reusable &amp; Easy To Clean : Made From Durable Medical-Grade Plastic	in_stock	https://oticamart.com/us/oxygen-hood-children-newborns-adjustable-silicone-neck-seal-comfortable.html	12.12 USD				OTICA	https://oticamart.com/media/catalog/product/5/1/51-z0l76s5l_1.jpg, https://oticamart.com/media/catalog/product/6/1/61jy_tzp14l_1.jpg, https://oticamart.com/media/catalog/product/5/1/51jkmz4sfkl_1.jpg, https://oticamart.com/media/catalog/product/6/1/61ok6eszk_l_1.jpg	new	no					adult		https://oticamart.com/media/catalog/product/o/x/oxygen-hood-1-pcs-waifu2x-photo-noise2-scale.png		Oxygen Hood-1 Pcs	yes	1000
Cpap Tube OHPL	Reusable BiPAP/CPAP Tube 22mm Universal Hose Compatible All CPAP & BiPAP Machines Masks 1.8m Length	Product Info The Reusable Bipap/Cpap Tube (22Mm, 1.8M) Is A Universal Standard Respiratory Hose Designed To Deliver Consistent And Reliable Airflow From Your Cpap Or Bipap Machine To Your Mask. Whether For Home Use Or Clinical Settings, This Tubing Is Compatible With All Brands. Constructed From High-Quality, Medical-Grade Pvc, The Tube Is Lightweight, Flexible, And Kink-Resistant, Ensuring Continuous Airflow And Minimizing Pressure Loss. The 1.8-Meter (6 Feet) Length Offers Ample Room For Patient Movement During Sleep, Enhancing Overall Comfort And Reducing The Risk Of Disconnection. With 22Mm Standard Connectors On Both Ends, The Tubing Is Easy To Attach To Any Mask Or Machine Port. It Is Washable And Reusable, Making It A Cost-Effective And Eco-Friendly Choice For Long-Term Respiratory Care. Key Features Universal Compatibility : Works With All Cpap &amp; Bipap Brands And Mask Types Standard Size : 22Mm Diameter; 1.8 Meters (6 Feet) Long Durable &amp; Reusable : Medical-Grade Tubing For Long-Term Use Kink-Resistant Design : Maintains Airflow With Flexibility And Durability Soft &amp; Comfortable : Lightweight Material Minimizes Pull Or Strain During Sleep Easy To Clean : Reusable With Gentle Hand Wash Secure Fit : Leak-Free Connection With Tight-Sealing Ends	in_stock	https://oticamart.com/us/reusable-bipap-cpap-tube-22mm-universal-hose-compatible-all-cpap.html	4.84 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/c/p/cpap-tube-ohpl-waifu2x-photo-noise2-scale.png		Cpap Tube OHPL	yes	998
OTICA OBP 108	Fully Automatic Digital Arm Blood Pressure Monitor MDI Technology Multicolour USB Cable Included	Product Info Monitor Your Blood Pressure With Clinical-Grade Accuracy Using The Fully Automatic Digital Arm Blood Pressure Monitor, Powered By Advanced Mdi Technology. Mdi (Measurement During Inflation) Ensures Faster And More Accurate Readings By Analyzing Your Bp While The Cuff Inflates, Minimizing Discomfort And Error. This Monitor Is Ideal For Daily Health Tracking At Home Or In Clinical Settings. It Features A Large Backlit Display, One-Touch Operation, Irregular Heartbeat Detection, And Multi-User Memory Support. The Included Usb Cable Offers Flexible Power Options Via A Usb Port Or Adapter. The Adjustable Cuff Fits Most Adult Arm Sizes, And The Multi-Colour Display Indicators Clearly Show Normal, Elevated, Or High Bp Levels—Helping You Interpret Results Quickly And Easily. Key Features Mdi Technology : Measures Bp During Inflation For Superior Accuracy And Comfort Fully Automatic : One-Touch Operation Makes It User-Friendly For All Ages Usb Charging : Includes Usb Cable For Eco-Friendly, Battery-Free Power Option Large Lcd Display : Easy-To-Read Screen With Backlight Multicolour Indicator : Who Bp Classification Chart For Clear Interpretation Dual User Memory : Stores 99 Readings Per User (198 Total) Irregular Heartbeat Detection : Alerts For Arrhythmia Wide Range Cuff : Fits Most Adult Arms Comfortably Portability : Compact And Lightweight For Home Or Travel Use	in_stock	https://oticamart.com/us/fully-automatic-digital-arm-blood-pressure-monitor-mdi-technology-multicolour.html	9.70 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/o/t/otica-obp-108-waifu2x-photo-noise2-scale.png		OTICA OBP 108	yes	1000
Surgical Stapler Pack Of 1 OHPL	SecureLok Plastic 35W Skin Stapler Disposable Surgical Staple Gun Medical Wound Closure (Pack Of 1)	Product Info The Securelok Plastic 35W Skin Stapler Is A Reliable And Easy-To-Use Surgical Stapler Designed For Quick Skin Closure In Both Elective Surgeries And Trauma Cases. Each Unit Is Preloaded With 35 Wide Surgical-Grade Stainless-Steel Staples, Ensuring Strong Wound Approximation And Minimizing Procedure Time. Constructed From Medical-Grade Plastic, This Ergonomically Designed Skin Stapler Offers Smooth Trigger Control, Allowing Precise Staple Placement With Minimal Patient Discomfort. The Stapler Is Lightweight, Sterile, And Disposable, Reducing The Risk Of Cross-Contamination And Eliminating The Need For Sterilization. This Pack Of 1 Is Cost-Effective And Suitable For High-Volume Facilities Such As Operation Theaters, Emergency Rooms, Outpatient Clinics, And Veterinary Practices. Key Features Type : Disposable Skin Stapler – 35 Wide Staples Per Unit Ergonomic Design : Smooth Grip For Easy And Controlled Operation Fast Wound Closure : Ideal For Surgeries, Trauma, And Emergency Care Surgical-Grade Staples : Stainless-Steel For Strong, Clean Closures Single-Use &amp; Sterile : Reduces Infection Risk, No Need For Sterilization Pack Size : 1 Staplers (Individually Packed And Sterile) Universal Application : Suitable For Human And Veterinary Use	in_stock	https://oticamart.com/us/securelok-plastic-35w-skin-stapler-disposable-surgical-staple-gun-medical.html	7.94 USD				OTICA		new	no					adult		https://oticamart.com/media/catalog/product/s/u/surgical-stapler-pack-of-1-ohpl-waifu2x-photo-noise2-scale.png		Surgical Stapler Pack Of 1 OHPL	yes	1000
OST-11 Stethoscope black	Medical Student Stethoscope All Black Dual Side Aluminium Chestpiece Clear Sound Doctors Nurses & Students	Product Info The OTICA Medical Student Stethoscope (All Black) is designed to deliver reliable acoustic performance with comfort and durability for everyday clinical use. Featuring a dual-sided aluminium chestpiece with a tunable diaphragm, it enables clear detection of both high- and low-frequency heart and lung sounds for adult and pediatric assessments. The powder-coated finish enhances durability, while the latex-free, flexible PVC tubing ensures consistent sound transmission and long-term use. Soft, noise-isolating ear tips and a strong steel spring frame provide a secure, comfortable fit during extended wear. Ideal for doctors, nurses, medical students, clinics, and home care, it includes extra ear tips, a spare diaphragm, and a 1-year warranty for added value and peace of mind. &nbsp; Key Features Clear &amp; Accurate Acoustics – Dual-frequency performance lets you hear both high and low sounds with excellent clarity. Dual-Sided Aluminium Chestpiece – Tunable diaphragm supports adult and pediatric examinations. All-Black Professional Design – Sleek, modern look suitable for clinics, hospitals, and training use. Noise Isolation Technology – Minimizes external noise for accurate diagnosis. Comfort-Focused Ear Tips – Soft, snug ear knobs reduce fatigue during long shifts. Ideal for All Users – Perfect for doctors, nurses, medical students, clinics, and home care.	in_stock	https://oticamart.com/us/medical-student-stethoscope-all-black-dual-side-aluminium-chestpiece-clear.html?color=black	3.02 USD				OTICA	https://oticamart.com/media/catalog/product/a/r/artboard_2_2_1.png, https://oticamart.com/media/catalog/product/a/r/artboard_4_2.png, https://oticamart.com/media/catalog/product/a/r/artboard_3_2_1.png, https://oticamart.com/media/catalog/product/a/r/artboard_12.png, https://oticamart.com/media/catalog/product/a/r/artboard_5_2_1.png, https://oticamart.com/media/catalog/product/a/r/artboard_14.png	new	no				black	adult		https://oticamart.com/media/catalog/product/a/r/artboard_1.jpg		OST-11 Stethoscope black	yes	10
